FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,building,building:levels,contact:phone,contact:website,name,opening_hours,phone,roof:shape,shop,website,wheelchair,osm_id,osm_type,editlink,tutoriallink,toilets:wheelchair,check_date:opening_hours,roof:levels,clothes,operator,url,addr:country,image,wikimedia_commons,source,branch,disused:name,payment:cash,payment:credit_cards,payment:gift_card,payment:girocard,short_name,second_hand,building:levels:underground,email,fax,addr:place,roof:colour,surveillance,source:addr,source:geometry,check_date,ref:vatin,indoor,level,room,building:part,wheelchair:description,organic,payment:coins,payment:debit_cards,payment:electronic_purses,payment:maestro,payment:mastercard,payment:notes,payment:telephone_cards,payment:visa,old_name,last_checked,ref:shop:num,lastcheck,roof:orientation,karlsruhe:das_fest,reoccurence,temporary_amenity,watch:slowrider,addr:suburb,last_check,not:brand:wikidata,alt_name,name:de,closed:amenity,craft,old_name2,amenity,contact:facebook,contact:instagram,cuisine,man_made,update,wheelchair:step_height,office,note,contact:email,addr:housename,designation,entrance,internet_access,internet_access:fee,wikidata,wikipedia,dog,layer,old_name1,ref,changing_table,changing_table:location,outdoor_seating,fixme,description,opening_hours:signed,closed:name,closed:shop,start_date,mobile,name:en,currency:eur,stroller,closed:website,air_conditioning,payment:american_express,payment:contactless,abandoned:shop,addr:floor,payment:cards,contact:mobile,reservation
OSM_MRN_shop_clothes_4326_Point.47,POINT (8.363602071428572 49.483176099999994),Ludwigshafen am Rhein,41,67071,Hedwig-Laudien-Ring,,,,commercial,,,,ms Berufsbekleidung & Rettungsbekleidung,,,,clothes,https://www.ms-group.de/,,264373265,way,https://www.openstreetmap.org/way/264373265,https://learnosm.org/de/beginner/,,,,,ms Berufsbekleidung GmbH;ms Rescue GmbH,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.48,POINT (8.509647583333335 49.29495431666667),Altlußheim,8,68804,Benzstraße,KiK,Q883965,en:KiK,yes,,,,KiK,,,,clothes,,yes,264587905,way,https://www.openstreetmap.org/way/264587905,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.49,POINT (8.876203922222222 49.252339311111115),Sinsheim,14,74889,Bahnhofstraße,,,,yes,0,,,wunderschön Store,,,,clothes,,,270848124,way,https://www.openstreetmap.org/way/270848124,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.50,POINT (9.369350350000001 49.5757094),Walldürn,3a,74731,Otto-Hahn-Straße,AWG-Modecenter,Q300220,,commercial,,,,AWG-Modecenter,Mo-Sa 09:00-19:00,,,clothes,,yes,289858101,way,https://www.openstreetmap.org/way/289858101,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,AWG,,,,,,,,,BING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.51,POINT (8.184774325 48.9813182),Berg (Pfalz),8b,76768,Mühläcker,Takko,Q1371302,,retail,,,,Takko,,,,clothes,,,292243472,way,https://www.openstreetmap.org/way/292243472,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.52,POINT (9.476042549999999 49.609160149999994),Hardheim,23,74736,Würzburger Straße,NKD,Q927272,,yes,,,,NKD,Mo-Fr 09:00-18:00; Sa 09:00-14:00,,,clothes,,,295004757,way,https://www.openstreetmap.org/way/295004757,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.53,POINT (8.19912468 49.46767614),Bad Dürkheim,2 B,67098,Bruchstraße,AWG-Modecenter,Q300220,,yes,,,,AWG-Modecenter,Mo-Fr 09:00-20:00; Sa 08:30-19:00,,,clothes,,,296138624,way,https://www.openstreetmap.org/way/296138624,https://learnosm.org/de/beginner/,,,,,,,,,,,Mode,,,,,,AWG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.54,POINT (8.562944363636364 49.52581252727273),Viernheim,8a,68519,Robert-Schuman-Straße,Peek & Cloppenburg,Q2066959,en:Peek & Cloppenburg,,,,,Peek & Cloppenburg,Mo-Sa 10:00-20:00,,,clothes,https://www.peek-cloppenburg.de/de/stores/viernheim,yes,298871603,way,https://www.openstreetmap.org/way/298871603,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,P & C,,,,,,,,,,,,room,0,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.55,POINT (8.56338448 49.52588748),,,,,Jack & Jones,Q6077665,en:Jack & Jones,,,,,Jack & Jones,,,,clothes,,yes,298876449,way,https://www.openstreetmap.org/way/298876449,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,0,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.56,POINT (8.563475216666667 49.526059583333335),,,,,,,,,,,,Benneton,,,,clothes,,yes,298995807,way,https://www.openstreetmap.org/way/298995807,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,0,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.57,POINT (8.56386327 49.52612896999999),,,,,Mango,Q136503,en:Mango (retailer),,,,,Mango,,,,clothes,,,298995811,way,https://www.openstreetmap.org/way/298995811,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.58,POINT (8.56345088 49.5259515),,,,,Vero Moda,Q640418,da:Vero Moda,,,,,Vero Moda,,,,clothes,,yes,298995814,way,https://www.openstreetmap.org/way/298995814,https://learnosm.org/de/beginner/,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,room,0,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.59,POINT (8.564100025 49.5261485),,,,,Hunkemöller,Q2604175,en:Hunkemöller,,,,,Hunkemöller,,,,clothes,,,298998581,way,https://www.openstreetmap.org/way/298998581,https://learnosm.org/de/beginner/,,,,underwear,,,,,,,,,,,,,,,,,,,,,,,,,room,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.60,POINT (8.564139175 49.525978699999996),,,,,ONLY,Q61799370,,,,,,ONLY,,,,clothes,,,298998582,way,https://www.openstreetmap.org/way/298998582,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,0,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.61,POINT (8.564256383333333 49.525847999999996),,,,,s.Oliver,Q265056,en:S.Oliver,,,,,s.Oliver,,,,clothes,,,298998587,way,https://www.openstreetmap.org/way/298998587,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,room,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.62,POINT (8.564922225 49.525376800000004),,,,,,,,,,,,Engelhorn active town,"Mo-Th 10:00-19:00; Fr,Sa 10:00-20:00",,,clothes,,limited,298999433,way,https://www.openstreetmap.org/way/298999433,https://learnosm.org/de/beginner/,,2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,yes,Zwischenetagen für Rollis nicht erreichbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.63,POINT (9.36670826 49.58406964),Walldürn,22,74731,Burgstraße,,,,yes,,,,Big Deal,,,,clothes,,yes,301359615,way,https://www.openstreetmap.org/way/301359615,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.64,POINT (8.4658935 49.4877154),Mannheim,4-8,68159,,C&A,Q701338,en:C&A,,,+49 621 18030,http://www.canda.de,C&A,"PH,Su off; Mo-Sa 09:30-20:00",,,clothes,,yes,303550876,node,https://www.openstreetmap.org/node/303550876,https://learnosm.org/de/beginner/,,,,,,,DE,,,,Mannheim,,yes,yes,,yes,,no,,,,D1,,,,,,,,,,,,no,yes,yes,no,yes,yes,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.65,POINT (8.640711171428572 49.64282301428572),,,,,KiK,Q883965,en:KiK,yes,,,,KiK,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,,clothes,,,308920104,way,https://www.openstreetmap.org/way/308920104,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.66,POINT (8.3714261 49.219748),,,,,,,,,,,,Slave Mode,"Mo-Sa 17:00-22:30; PH,Su 16:00-22:00",,,clothes,,no,313011047,node,https://www.openstreetmap.org/node/313011047,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Luna Heimservice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.67,POINT (8.4661785 49.4880406),,,,,H&M,Q188326,en:H&M,,,,,H&M,Mo-Sa 10:00-20:00,,,clothes,,yes,313141468,node,https://www.openstreetmap.org/node/313141468,https://learnosm.org/de/beginner/,,2023-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.68,POINT (8.4998413 49.502371),,,,,KiK,Q883965,de:KiK,,,,,KiK,,,,clothes,,yes,318110753,node,https://www.openstreetmap.org/node/318110753,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.69,POINT (8.4685029 49.4905443),,,,,KiK,Q883965,de:KiK,,,,,KiK,Mo-Fr 09:00-20:00; Sa 09:00-20:00,,,clothes,,yes,319714084,node,https://www.openstreetmap.org/node/319714084,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.70,POINT (8.210086025 49.146826700000005),,54,,Obere Hauptstraße,,,,yes,,,,Cassis Plus,,,,clothes,,no,322855792,way,https://www.openstreetmap.org/way/322855792,https://learnosm.org/de/beginner/,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.71,POINT (8.631179 49.4011267),Eppelheim,61,69214,Hauptstraße,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-18:30; Sa 09:00-15:00,,,clothes,https://www.nkd.com/,yes,325068334,node,https://www.openstreetmap.org/node/325068334,https://learnosm.org/de/beginner/,,2022-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.72,POINT (8.4816624 49.5972647),Lampertheim,14,68623,Industriestraße,Takko,Q1371302,de:Takko,,,,,Takko,"Mo-Fr 09:00-20:00; Sa 09:00-18:00 Su,PH off",+49 6206 157337,,clothes,https://www.takko.com/de-de/stores/,yes,330272194,node,https://www.openstreetmap.org/node/330272194,https://learnosm.org/de/beginner/,,,,,Takko Holding GmbH,,DE,,,,,,,,,,,,,info@takko.de,,,,,,,,DE209094382,,,,,,,,,,,,,,,,2020-06-07,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.73,POINT (8.3723926 49.217877),,,,,,,,,,,,Deshanell,,,,clothes,,yes,338390480,node,https://www.openstreetmap.org/node/338390480,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.74,POINT (8.3728874 49.2175479),Germersheim,14,76726,Lilienstraße,NKD,Q927272,de:NKD,,,,,NKD,"Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-14:00",+49 7274 919049,,clothes,,yes,338390493,node,https://www.openstreetmap.org/node/338390493,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.75,POINT (9.42654108 49.430257780000005),Osterburken,9,74706,Am Zehntkeller,,,,,,,,Instyle,,,,clothes,,,339414490,way,https://www.openstreetmap.org/way/339414490,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.76,POINT (8.495990425 49.308485600000004),Altlußheim,13,68804,Sportplatzweg,,,,retail,,,,Thomas Pflüger - Mode aus Pelz und Leder,"Mo-Sa 09:00-13:00, Mo-Tu 15:00-18:00; Th-Fr 15:00-18:00",+49 (0)6205 38091,,clothes,http://www.pflüger-pelze.de/,,354081939,way,https://www.openstreetmap.org/way/354081939,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,thomas@pflueger-altlussheim.de,+49 (0)6205 38092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.77,POINT (8.7587453 49.6231069),,19,64668,Rathausstraße,,,,,,,,TG Mode,,+49-6253-85939,,clothes,,,389840192,node,https://www.openstreetmap.org/node/389840192,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.78,POINT (8.3939438 49.4219434),Limburgerhof,105,67117,Speyerer Straße,,,,,,,,Diehl Moden,"Mo-We,Fr 09:00-12:30,14:30-18:30; Th 09:00-18:30; Sa 09:00-13:00",,,clothes,https://www.diehl-moden.de/,no,392570538,node,https://www.openstreetmap.org/node/392570538,https://learnosm.org/de/beginner/,no,2022-09-07,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.79,POINT (8.5959817 49.5421526),,,,,KiK,Q883965,de:KiK,,,,,KiK,Mo-Sa 09:00-20:00,,,clothes,https://www.kik.de,yes,415395297,node,https://www.openstreetmap.org/node/415395297,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.80,POINT (8.6966965 49.4102271),,,,,Hunkemöller,Q2604175,en:Hunkemöller,,,,,Hunkemöller,Mo-Sa 10:00-20:00,+49 6221 727 15 96,,clothes,https://www.hunkemoller.de/de_de/winkel/heidelberg-hauptstrae,no,453017487,node,https://www.openstreetmap.org/node/453017487,https://learnosm.org/de/beginner/,,2022-10-27,,underwear,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tally Weil,,,2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.81,POINT (8.700024 49.4109253),,,,,C&A,Q701338,en:C&A,,,,,C&A,Mo-Sa 10:00-20:00,+49 6221 438503,,clothes,https://www.c-and-a.com,limited,454167230,node,https://www.openstreetmap.org/node/454167230,https://learnosm.org/de/beginner/,no,,,,,,,,,survey,,,,,,,,,,,,,,,,,2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.82,POINT (8.7003872 49.4108361),,,,,,,,,,,,Tredy,Mo-Sa 10:00-18:00,+49 6221 5870595,,clothes,https://www.tredy-fashion.de/,yes,454167231,node,https://www.openstreetmap.org/node/454167231,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.83,POINT (8.917979842857145 49.30103491428571),Waibstadt,4,74915,Neidensteiner Straße,,,,yes,,,,KiK Textildiscount,,,,clothes,,yes,493164755,way,https://www.openstreetmap.org/way/493164755,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.84,POINT (8.6694134 49.5511905),,,,,,,,,,,,Blue Fashion,,,,clothes,,,495988295,node,https://www.openstreetmap.org/node/495988295,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.85,POINT (8.6692311 49.5510253),,,,,,,,,,,,Mosaik Fashion,,,,clothes,,,495988297,node,https://www.openstreetmap.org/node/495988297,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.86,POINT (8.359733 49.6255846),Worms,,67547,Klosterstraße,KiK,Q883965,de:KiK,,,,,KiK,Mo-Sa 09:00-20:00,,,clothes,,yes,555176092,node,https://www.openstreetmap.org/node/555176092,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.87,POINT (8.6719133 49.5503281),,2,,Bahnhofstraße,Triumph,Q671216,en:Triumph International,,,,,Triumph,Mo-Fr 10:00-18:00; Sa 10:00-14:00; Su off,+49 6201 879280,,clothes,https://triumph-store-weinheim.business.site/,,577772197,node,https://www.openstreetmap.org/node/577772197,https://learnosm.org/de/beginner/,,,,underwear,,,,,,,,,,,,,,,,,,,,,,,2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.88,POINT (8.2839513 49.1902821),Bellheim,4,76756,Rülzheimer Straße,,,,,,,,Müller Mode,,,,clothes,,yes,623057660,node,https://www.openstreetmap.org/node/623057660,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.89,POINT (9.3330312 49.529787),,,,,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-20:00; Sa 09:00-18:00,,,clothes,,yes,642639881,node,https://www.openstreetmap.org/node/642639881,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.90,POINT (8.6920458 49.4143101),,15,69120,Brückenstraße,,,,,,,,New Point,Mo-Fr 10:00-18:30;Sa 10:00-15:00,+49 6221 409739,,clothes,https://web.archive.org/web/20190829220809/http://newpoint-heidelberg.de/,no,660106677,node,https://www.openstreetmap.org/node/660106677,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,+49 6221 409739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.91,POINT (8.6923559 49.414459),,10,69120,Brückenstraße,,,,,,,,Coccon,Mo-Fr 11:00-19:00; Sa 11:00-19:00,+49 6221 484588,,clothes,https://web.archive.org/web/20220125192422/http://coccon-hd.de/,no,660107082,node,https://www.openstreetmap.org/node/660107082,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.92,POINT (8.3173109625 49.4252289875),,119,,Hauptstraße,,,,yes,2,,,Textil Lutz,"Mo-Sa 09:00-12:00; Mo, Tu, Th, Fr 14:30-18:00",,gabled,clothes,,no,685418023,way,https://www.openstreetmap.org/way/685418023,https://learnosm.org/de/beginner/,,,1,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.93,POINT (8.29485635 49.040442475),Wörth am Rhein,1,76744,Maximilianstraße,,,,,,,,C&A Mode,Mo-Sa 09:00-20:00,,,clothes,,yes,692585306,way,https://www.openstreetmap.org/way/692585306,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.94,POINT (8.2841291 49.1906699),,,,,,,,,,,,Wäsche Theobald,,,,clothes,,no,693118415,node,https://www.openstreetmap.org/node/693118415,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.95,POINT (8.8785751 49.2520727),,,,,C&A,Q701338,,,,,,C&A,,,,clothes,,limited,694063031,node,https://www.openstreetmap.org/node/694063031,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.96,POINT (8.36775625 49.227593049999996),Germersheim,11,76726,Mainzer Straße,Takko,Q1371302,de:Takko,,,,,Takko,,,,clothes,,yes,732853326,way,https://www.openstreetmap.org/way/732853326,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.97,POINT (8.3736527 49.3870982),,1,,Raiffeisenstraße,,,,,,,,Manuelas Schuhe und Mode,,,,clothes,,,784478437,node,https://www.openstreetmap.org/node/784478437,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.98,POINT (8.3613302 49.4232253),,,,,,,,,,,,Niebel,Mo-Fr 10:00-19:00; Sa 10:00-18:00,,,clothes,,limited,789610922,node,https://www.openstreetmap.org/node/789610922,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
